MD,Match_ID,Player,Squad,#,Nation,Age_Years,Age_Days,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,xA,KP,1/3,PPA,CrsPA,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_TotDist,Carries_PrgDist,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Rec,PrgR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
7,113,Jeremie Frimpong,Bayer Leverkusen,30,NED,24,42,"RW,WB",81,0,0,0,0,1,0,0,0,43,1,0,3,0.0,0.0,0.2,3,0,28,33,84.8,3,34,3,3,2,366,95,21,23,91.3,6,6,100.0,1,2,50.0,0.1,2,2,2,2,31,2,0,0,0,5,2,0,0,0,0,28,0,1,1,1,0,0,0,0,,0,0,3,0,1,0,0,0,6,11,27,2,66.7,0,0.0,149,88,0,1,2,3,35,8,0,3,1,0,5,1,0,0,0,1,0,0,
7,113,Jonas Hofmann,Bayer Leverkusen,7,GER,32,191,"AM,RM",23,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,1,4,0,0,0,123,5,6,6,100.0,3,3,100.0,0,0,,0.0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,5,5,0,,0,,10,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
7,113,Jonathan Tah,Bayer Leverkusen,4,GER,28,345,CB,90,0,0,0,0,0,0,0,0,100,0,1,0,0.0,0.0,0.0,0,0,86,94,91.5,5,71,3,0,0,1440,576,42,45,93.3,42,44,95.5,2,4,50.0,0.1,0,20,0,0,94,0,0,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,1,0.0,1,0,0,1,1,4,1,3,16,71,13,2,,0,,334,212,6,0,1,1,88,0,0,1,1,0,0,0,0,0,0,0,2,0,100.0
7,113,Matej Kovar,Bayer Leverkusen,17,CZE,24,249,GK,90,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,15,17,88.2,0,8,0,0,0,333,251,3,3,100.0,10,10,100.0,2,4,50.0,0.0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,11,16,1,0,0,,0,,38,26,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,113,Nathan Tella,Bayer Leverkusen,19,NGA,25,200,"FW,AM",67,0,0,0,0,2,1,1,0,11,0,0,0,0.2,0.2,0.0,3,0,6,6,100.0,0,8,1,1,0,96,7,2,2,100.0,4,4,100.0,0,0,,0.0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,2,8,1,0.0,1,100.0,56,41,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,2,0,1,0.0
7,113,Nordi Mukiele,Bayer Leverkusen,23,FRA,27,81,RB,45,0,1,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.1,2,1,41,48,85.4,5,31,2,0,0,654,151,25,25,100.0,13,16,81.3,3,4,75.0,0.1,1,2,1,1,41,7,3,0,0,3,4,0,0,0,0,41,0,2,0,1,0,0,1,1,100.0,0,0,0,0,1,1,0,0,6,26,19,1,,0,,79,52,1,0,0,0,38,4,0,0,1,0,3,0,0,0,0,1,1,0,100.0
7,113,Patrik Schick,Bayer Leverkusen,14,CZE,28,363,FW,45,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,2,0,0,0,78,13,2,4,50.0,3,3,100.0,0,0,,0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,6,1,1,,0,,1,0,0,0,1,0,5,2,0,1,1,0,0,0,0,0,0,0,0,1,0.0
7,113,Piero Hincapié,Bayer Leverkusen,3,ECU,23,12,"LB,CB",75,1,0,0,0,3,1,2,1,77,2,3,1,0.3,0.3,0.0,2,0,58,63,92.1,5,41,1,0,0,949,174,25,27,92.6,31,33,93.9,2,2,100.0,0.0,1,10,0,0,59,4,1,0,0,0,3,0,0,0,0,58,0,1,2,1,1,0,0,2,0.0,2,0,1,3,5,3,0,3,15,33,29,4,,0,,131,77,2,0,2,0,50,4,1,2,0,1,0,2,0,0,0,3,4,1,80.0
7,113,Álex Grimaldo,Bayer Leverkusen,20,ESP,29,123,"LW,WB,LB",90,0,0,0,0,1,0,0,0,98,3,0,0,0.0,0.0,0.3,5,0,73,87,83.9,7,64,1,5,3,1140,259,46,48,95.8,21,25,84.0,5,9,55.6,0.2,4,5,2,1,78,8,1,0,0,9,3,4,3,1,0,73,1,1,3,1,1,1,2,4,50.0,2,0,0,0,3,0,0,0,14,39,47,2,60.0,1,20.0,190,90,0,0,2,0,79,15,0,0,2,1,9,3,0,0,0,10,0,1,0.0
7,114,Ardon Jashari,Club Brugge,30,SUI,22,175,DM,90,0,0,0,0,1,0,0,0,60,2,0,2,0.0,0.0,0.0,2,0,45,49,91.8,4,43,1,1,0,851,323,16,17,94.1,26,27,96.3,3,4,75.0,0.0,0,9,0,0,48,1,0,0,0,0,0,0,0,0,0,45,0,2,1,1,0,1,2,3,66.7,1,0,2,0,2,4,0,4,13,37,11,0,0.0,1,100.0,253,125,1,0,0,0,46,2,0,1,2,0,0,1,0,0,0,7,0,0,
7,114,Bjorn Meijer,Club Brugge,14,NED,21,309,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,114,Brandon Mechele,Club Brugge,44,BEL,31,359,CB,90,0,0,0,0,0,0,0,0,66,2,3,2,0.0,0.0,0.0,1,0,45,53,84.9,1,32,0,0,0,939,305,10,13,76.9,30,32,93.8,4,7,57.1,0.0,0,4,1,0,48,5,1,0,0,0,0,0,0,0,0,45,0,0,0,1,1,0,0,0,,0,0,2,3,5,6,0,11,42,24,0,0,,0,,187,94,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
7,114,Chemsdine Talbi,Club Brugge,68,BEL,19,257,RW,89,0,0,0,0,0,0,0,0,38,2,0,0,0.0,0.0,0.4,2,0,26,29,89.7,2,26,0,0,0,496,62,11,13,84.6,11,11,100.0,4,4,100.0,0.3,1,1,0,0,29,0,0,0,0,2,0,0,0,0,0,26,0,1,2,1,1,0,1,1,100.0,0,0,0,0,2,1,0,1,13,17,10,1,,0,,131,48,1,0,5,2,27,5,0,0,1,0,2,2,0,0,0,6,0,0,
7,114,Christos Tzolis,Club Brugge,8,GRE,22,357,LW,77,0,0,0,0,1,0,0,0,34,1,0,0,0.0,0.0,0.2,4,0,19,23,82.6,1,21,0,0,0,350,76,7,10,70.0,9,9,100.0,3,4,75.0,0.2,2,1,0,0,21,2,1,0,0,1,0,1,1,0,0,19,0,1,0,1,0,0,0,2,0.0,2,0,0,0,1,1,0,2,6,13,15,1,,0,,85,29,1,1,3,1,23,7,0,0,1,0,1,0,0,0,0,1,0,0,
7,114,Ferran Jutglà,Club Brugge,9,ESP,25,355,FW,68,0,0,0,0,2,0,0,0,29,0,0,2,0.2,0.2,0.0,0,0,14,19,73.7,1,21,0,1,0,196,17,12,15,80.0,1,2,50.0,1,1,100.0,0.0,0,1,0,0,19,0,0,0,1,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,,0,0,2,0,0,1,0,0,4,16,11,1,0.0,1,100.0,79,22,0,0,3,0,21,5,0,1,0,0,0,0,0,0,0,4,1,1,50.0
7,114,Gustaf Nilsson,Club Brugge,19,SWE,27,243,FW,22,0,0,0,0,2,0,0,0,11,1,0,1,0.4,0.4,0.0,0,0,4,6,66.7,0,11,0,2,1,44,4,3,3,100.0,1,2,50.0,0,0,,0.0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,,0,0,1,0,1,0,0,0,2,4,6,2,50.0,1,50.0,40,3,0,0,0,0,10,2,0,1,1,0,0,1,0,0,0,2,1,0,100.0
7,114,Hans Vanaken,Club Brugge,20,BEL,32,150,AM,90,0,0,0,0,0,0,0,0,55,1,1,0,0.0,0.0,0.0,2,0,41,51,80.4,8,28,2,3,2,652,144,22,25,88.0,17,24,70.8,2,2,100.0,0.1,1,7,2,0,51,0,0,0,0,1,0,0,0,0,0,41,0,0,1,0,1,0,0,0,,0,0,0,1,2,2,0,2,8,35,14,0,66.7,1,33.3,113,54,2,0,0,0,41,2,0,0,2,0,1,1,0,0,0,7,2,1,66.7
7,114,Hugo Vetlesen,Club Brugge,10,NOR,24,327,"LW,RW",13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,35,17,0,0,,2,2,100.0,0,0,,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,2,0,,0,,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
7,114,Joaquin Seys,Club Brugge,65,BEL,19,299,RB,22,0,0,0,0,0,0,0,0,14,1,0,0,0.0,0.0,0.0,0,0,9,13,69.2,1,10,0,0,0,170,90,4,5,80.0,4,5,80.0,1,2,50.0,0.0,0,1,0,0,10,3,0,0,0,0,3,0,0,0,0,9,0,1,1,1,0,0,0,0,,0,0,0,0,1,1,0,1,5,6,3,1,,0,,22,10,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,1,0,0,
7,114,Joel Ordóñez,Club Brugge,4,ECU,20,275,CB,90,0,0,0,0,0,0,0,0,67,1,0,1,0.0,0.0,0.0,0,0,52,58,89.7,1,36,0,0,0,1036,286,12,12,100.0,37,37,100.0,3,8,37.5,0.0,0,0,0,0,54,4,4,0,0,0,0,0,0,0,0,52,0,0,1,1,0,0,0,0,,0,0,1,0,1,6,0,15,51,16,0,0,,0,,169,86,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,2,2,1,66.7
7,114,Kyriani Sabbe,Club Brugge,64,BEL,20,0,RB,68,0,0,0,0,0,0,0,0,58,2,4,0,0.0,0.0,0.0,0,0,42,49,85.7,1,31,2,0,0,873,331,15,19,78.9,21,22,95.5,6,7,85.7,0.0,0,2,0,0,40,9,2,0,3,0,7,0,0,0,0,42,0,1,2,2,0,0,2,5,40.0,3,0,0,4,6,3,0,3,32,24,3,0,,0,,137,71,0,0,1,0,33,0,0,0,0,0,0,2,0,0,0,5,1,1,50.0
7,114,Maxim De Cuyper,Club Brugge,55,BEL,24,30,LB,90,0,0,0,0,0,0,0,0,50,4,0,0,0.0,0.0,0.1,3,0,31,44,70.5,6,29,1,1,1,559,218,17,21,81.0,10,16,62.5,4,7,57.1,0.1,3,2,0,0,38,6,1,1,0,4,3,2,2,0,0,31,0,1,1,2,2,0,3,3,100.0,0,0,0,0,4,2,0,2,10,18,22,0,100.0,0,0.0,109,54,1,0,0,0,32,5,0,1,0,0,4,1,0,0,0,4,0,0,
7,114,Raphael Onyedika,Club Brugge,15,NGA,23,277,DM,90,0,0,0,0,1,0,0,0,39,3,0,0,0.1,0.1,0.0,0,0,31,32,96.9,3,25,0,1,0,593,107,11,12,91.7,17,17,100.0,3,3,100.0,0.0,0,0,0,0,30,2,2,0,0,0,0,0,0,0,0,31,0,0,2,2,0,1,3,5,60.0,2,0,0,0,3,0,0,2,13,21,5,1,0.0,1,100.0,94,25,0,0,0,0,27,0,0,2,3,0,0,2,0,0,0,4,1,0,100.0
7,114,Simon Mignolet,Club Brugge,22,BEL,36,321,GK,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,31,39,79.5,0,30,0,0,0,759,557,5,5,100.0,16,16,100.0,10,18,55.6,0.0,0,0,0,0,32,7,3,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,34,40,0,0,0,,0,,132,33,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,114,Andrea Cambiaso,Juventus,27,ITA,24,336,LB,90,0,0,0,0,0,0,0,0,73,0,1,0,0.0,0.0,0.0,0,0,59,65,90.8,3,36,1,2,0,962,126,28,30,93.3,26,29,89.7,5,5,100.0,0.0,0,2,0,0,56,9,0,0,0,1,9,0,0,0,0,59,0,1,0,0,0,0,0,1,0.0,1,0,0,1,1,2,0,2,10,38,25,0,0.0,2,100.0,266,128,3,0,0,1,48,6,0,0,0,0,1,0,0,0,0,5,0,0,
7,114,Douglas Luiz,Juventus,26,BRA,26,257,DM,75,0,0,0,0,2,0,0,0,62,0,1,1,0.2,0.2,0.0,2,0,45,54,83.3,4,32,2,2,1,739,149,22,25,88.0,20,23,87.0,2,4,50.0,0.0,0,3,0,0,50,4,2,0,0,2,0,2,2,0,0,45,0,1,0,0,0,0,0,0,,0,0,1,1,1,0,0,2,8,32,22,2,50.0,1,50.0,213,69,1,1,1,0,44,1,0,2,2,0,2,0,0,0,0,3,1,1,50.0
7,114,Dušan Vlahović,Juventus,9,SRB,24,359,FW,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,1,0,2,5,40.0,0,5,0,0,0,17,0,2,2,100.0,0,2,0.0,0,0,,0.0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,4,0,,0,,14,6,0,0,0,2,6,2,0,1,0,0,0,0,0,0,0,0,0,0,
7,114,Federico Gatti,Juventus,4,ITA,26,211,CB,90,0,0,0,0,0,0,0,0,92,0,1,0,0.0,0.0,0.0,0,0,83,86,96.5,17,73,5,2,1,1433,575,39,40,97.5,36,36,100.0,7,8,87.5,0.0,0,10,1,0,86,0,0,0,1,1,0,0,0,0,0,83,0,1,0,0,0,0,0,0,,0,0,0,1,1,0,0,1,16,68,8,0,50.0,1,50.0,644,491,5,0,2,0,79,1,0,2,1,0,1,0,0,0,0,4,0,0,
7,114,Francisco Conceição,Juventus,7,POR,22,38,RW,25,0,0,0,0,0,0,1,0,15,0,0,1,0.0,0.0,0.2,2,0,9,12,75.0,1,11,1,0,0,192,32,3,4,75.0,6,8,75.0,0,0,,0.3,1,1,1,1,12,0,0,0,0,3,0,0,0,0,0,9,0,1,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,6,9,2,,0,,51,11,0,1,2,0,12,4,0,1,0,0,3,0,0,0,0,1,0,0,
7,114,Kenan Yıldız,Juventus,10,TUR,19,262,LW,25,0,0,0,0,0,0,0,0,18,0,0,1,0.0,0.0,0.0,0,0,12,13,92.3,1,6,2,0,0,191,35,7,7,100.0,4,4,100.0,1,2,50.0,0.0,0,1,0,0,11,2,0,0,0,2,1,1,1,0,0,12,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,2,6,10,2,,0,,44,23,0,0,1,0,11,2,0,0,0,0,2,0,0,0,0,1,0,0,
7,114,Khéphren Thuram,Juventus,19,FRA,23,301,LM,15,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,7,1,0,0,88,11,3,3,100.0,3,3,100.0,0,0,,0.0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,4,0,,0,,72,37,0,0,1,1,9,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0
7,114,Manuel Locatelli,Juventus,5,ITA,27,13,"DM,CM",90,0,0,0,0,1,1,0,0,113,1,0,4,0.0,0.0,0.0,0,0,88,103,85.4,10,60,1,1,0,1538,558,38,41,92.7,38,44,86.4,10,15,66.7,0.1,0,18,2,0,98,4,3,1,0,2,1,0,0,0,0,88,1,0,1,0,1,0,1,2,50.0,1,1,3,0,1,2,0,4,21,76,17,0,0.0,1,100.0,342,191,2,0,1,1,86,0,0,1,2,1,2,1,0,0,0,8,1,0,100.0
7,114,Michele Di Gregorio,Juventus,29,ITA,27,178,GK,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,25,35,71.4,0,21,0,0,0,506,347,10,11,90.9,11,11,100.0,4,13,30.8,0.0,0,0,0,0,29,6,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,23,37,0,0,0,,0,,147,86,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,114,Nicolás González,Juventus,11,ARG,26,290,FW,75,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.1,0,0,17,25,68.0,1,15,1,0,0,271,15,8,9,88.9,7,9,77.8,1,1,100.0,0.0,1,1,0,0,23,1,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,17,12,1,,0,,74,28,2,0,0,1,27,10,0,0,1,0,0,0,0,0,0,2,1,2,33.3
7,114,Nicolò Savona,Juventus,37,ITA,21,308,RB,90,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,0,0,37,40,92.5,3,28,2,2,1,563,98,20,21,95.2,15,17,88.2,1,1,100.0,0.0,0,4,0,0,34,6,1,1,0,1,5,0,0,0,0,37,0,0,0,0,0,0,0,1,0.0,1,0,1,0,0,1,0,1,12,23,14,0,50.0,1,50.0,236,93,4,0,2,1,36,3,0,0,1,0,1,0,0,0,0,2,0,0,
7,114,Pierre Kalulu,Juventus,15,FRA,24,230,CB,90,0,0,0,0,0,0,0,0,97,5,0,1,0.0,0.0,0.0,0,0,84,86,97.7,8,63,0,0,0,1318,397,43,44,97.7,37,37,100.0,2,2,100.0,0.0,0,4,0,0,82,4,0,0,0,0,1,0,0,0,0,84,0,1,3,1,3,1,3,3,100.0,0,0,1,0,5,1,0,5,30,59,8,0,,0,,348,174,1,0,1,0,75,0,0,2,0,0,0,3,0,0,0,8,0,3,0.0
7,114,Samuel Mbangula,Juventus,51,BEL,21,5,LW,65,0,0,0,0,0,0,0,0,35,1,0,0,0.0,0.0,0.0,2,0,25,30,83.3,2,22,3,6,4,393,45,11,14,78.6,12,12,100.0,1,1,100.0,0.3,0,1,0,0,30,0,0,0,0,1,0,0,0,0,0,25,0,1,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,4,11,21,3,66.7,2,33.3,195,92,3,2,1,0,28,10,0,0,0,2,1,0,0,0,0,2,0,1,0.0
7,114,Teun Koopmeiners,Juventus,8,NED,26,328,AM,75,0,0,0,0,2,0,1,0,35,1,0,0,0.2,0.2,0.0,0,0,22,30,73.3,1,16,1,1,1,344,26,7,9,77.8,14,17,82.4,0,1,0.0,0.0,0,1,0,0,27,2,0,0,0,3,1,1,0,1,0,22,1,1,0,0,0,1,1,1,100.0,0,0,0,0,1,0,0,0,2,18,15,2,100.0,0,0.0,89,29,0,0,0,1,26,3,0,1,0,0,3,0,0,0,0,2,2,1,66.7
7,114,Timothy Weah,Juventus,22,USA,24,334,RW,65,0,0,0,0,0,0,0,0,36,0,1,1,0.0,0.0,0.0,1,0,26,30,86.7,3,21,1,4,0,371,53,13,14,92.9,11,12,91.7,1,2,50.0,0.0,0,1,0,0,28,2,0,0,0,3,2,0,0,0,0,26,0,0,0,0,0,0,0,0,,0,1,0,1,1,0,0,0,2,10,24,0,0.0,3,75.0,113,50,0,0,1,1,25,9,0,1,0,0,3,0,0,0,0,4,0,0,
7,114,Weston McKennie,Juventus,16,USA,26,146,RM,15,0,0,0,0,0,0,0,0,9,0,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,4,0,0,0,104,13,5,5,100.0,1,1,100.0,1,1,100.0,0.0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,2,4,3,0,,0,,18,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,115,Andrija Maksimović,Red Star Belgrade,55,SRB,17,230,DM,20,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,4,1,13,14,92.9,2,11,1,0,0,186,66,7,7,100.0,6,7,85.7,0,0,,0.0,0,2,1,0,14,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,3,4,8,1,,0,,58,37,2,0,0,1,10,2,0,0,0,1,1,0,0,0,0,2,0,0,
7,115,Bruno Duarte,Red Star Belgrade,17,BRA,28,303,AM,20,0,0,0,0,1,0,0,0,8,1,0,1,0.0,0.0,0.0,1,0,3,4,75.0,2,5,0,1,1,92,54,1,1,100.0,0,1,0.0,2,2,100.0,0.0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0.0,1,0,1,0,1,0,0,0,0,5,3,2,100.0,0,0.0,6,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,115,Cherif Ndiaye,Red Star Belgrade,9,SEN,28,364,FW,90,1,0,0,0,4,2,0,0,26,1,0,1,1.1,1.1,0.2,3,0,14,16,87.5,1,19,2,1,1,213,43,7,7,100.0,5,6,83.3,2,2,100.0,0.1,2,0,0,0,13,2,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,1,1,1,100.0,0,0,1,0,1,2,0,2,2,14,11,7,100.0,0,0.0,105,66,0,2,2,1,21,3,0,3,5,0,0,0,0,0,0,2,3,3,50.0
7,115,Milson,Red Star Belgrade,27,ANG,25,101,RW,8,0,0,0,0,1,0,0,0,3,0,0,0,0.1,0.1,0.0,0,0,1,2,50.0,0,3,0,0,0,7,4,1,1,100.0,0,0,,0,1,0.0,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,3,1,,0,,19,9,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,
7,115,Mirko Ivanić,Red Star Belgrade,4,MNE,31,130,"AM,LW",90,0,1,0,0,2,1,0,0,45,2,1,0,0.2,0.2,0.5,5,1,24,36,66.7,3,32,5,2,1,415,149,12,16,75.0,9,15,60.0,3,4,75.0,0.4,3,2,2,1,32,4,0,1,0,8,1,2,2,0,0,24,0,1,1,2,0,0,1,1,100.0,0,0,0,1,3,1,0,1,4,19,23,1,50.0,1,50.0,232,127,3,0,2,0,29,7,0,0,0,0,8,1,0,0,0,5,0,0,
7,115,Nasser Djiga,Red Star Belgrade,24,BFA,22,67,CB,90,1,1,0,0,2,1,0,0,83,0,2,0,0.2,0.2,0.7,3,1,70,75,93.3,10,67,4,1,0,1288,337,15,17,88.2,52,53,98.1,2,4,50.0,0.5,2,5,1,1,75,0,0,0,0,2,0,0,0,0,0,70,0,0,0,0,0,0,0,0,,0,0,0,2,2,1,0,4,27,41,15,3,0.0,1,100.0,355,190,1,0,0,1,68,1,0,1,0,0,2,0,0,0,0,3,6,1,85.7
7,115,Nemanja Radonjić,Red Star Belgrade,49,SRB,28,341,"LW,RW",82,0,0,0,0,3,1,0,0,39,0,0,0,0.2,0.2,0.1,4,0,21,30,70.0,5,34,6,7,3,296,121,13,15,86.7,7,10,70.0,1,4,25.0,0.1,1,1,1,0,30,0,0,1,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,6,12,21,4,42.9,4,57.1,287,188,3,3,0,0,36,7,0,1,1,0,6,0,0,0,0,0,0,0,
7,115,Ognjen Mimovic,Red Star Belgrade,70,SRB,20,157,RB,90,0,0,0,0,1,0,0,0,64,2,0,1,0.1,0.1,0.0,3,0,46,54,85.2,1,40,2,6,3,658,160,24,26,92.3,22,26,84.6,0,1,0.0,0.0,0,0,0,0,46,8,0,0,0,3,8,0,0,0,0,46,0,1,2,1,0,1,2,2,100.0,0,0,1,0,2,3,0,2,14,23,28,2,50.0,3,50.0,136,84,3,1,0,1,40,9,0,0,0,0,3,2,0,0,0,3,0,0,
7,115,Omri Glazer,Red Star Belgrade,18,ISR,28,316,GK,90,0,0,0,0,0,0,0,0,28,0,0,0,0.0,0.0,0.0,0,0,22,27,81.5,0,19,0,0,0,474,344,6,6,100.0,13,13,100.0,3,8,37.5,0.0,0,0,0,0,19,8,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,21,28,0,0,0,,0,,83,58,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
7,115,Rade Krunić,Red Star Belgrade,6,BIH,31,106,DM,90,0,0,0,0,1,0,0,0,64,0,3,0,0.1,0.1,0.1,6,1,49,56,87.5,6,46,3,1,0,750,139,26,28,92.9,20,22,90.9,2,3,66.7,0.2,2,3,0,0,53,3,3,2,0,3,0,0,0,0,0,49,0,1,0,0,0,0,0,1,0.0,1,0,0,3,3,1,0,2,7,36,21,2,0.0,1,100.0,296,138,2,0,0,1,47,5,0,0,0,0,3,0,0,0,0,4,2,2,50.0
7,115,Seol Young-woo,Red Star Belgrade,66,KOR,26,47,LB,70,0,0,0,0,0,0,0,0,56,0,2,2,0.0,0.0,0.0,0,0,39,48,81.3,3,40,2,0,0,529,195,25,27,92.6,13,18,72.2,0,1,0.0,0.0,0,3,0,0,42,6,0,0,0,2,6,0,0,0,0,39,0,1,0,0,0,0,0,2,0.0,2,0,2,2,2,1,0,1,22,19,16,1,,0,,183,105,4,0,2,0,33,1,0,1,1,0,2,0,0,0,0,8,0,0,
7,115,Silas Katompa,Red Star Belgrade,15,COD,26,107,RW,70,0,0,0,0,2,0,0,0,27,1,0,1,0.5,0.5,0.0,0,0,15,20,75.0,3,21,1,0,0,250,46,7,8,87.5,7,9,77.8,1,1,100.0,0.0,0,3,0,0,20,0,0,0,0,2,0,0,0,0,0,15,0,1,1,1,0,0,0,1,0.0,1,0,1,0,1,0,0,1,3,15,9,2,,0,,89,28,1,0,2,4,22,5,0,0,0,0,2,1,0,0,0,2,0,0,
