MD,Match_ID,Player,Squad,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
1,6,Raphaël Guerreiro,Bayern Munich,22.0,pt POR,RB,30-270,80,1,0,0,0,3,1,0,0,79,1,4,2,0.2,0.2,0.2,3,0,61,70,87.1,8,47,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,
1,6,Serge Gnabry,Bayern Munich,7.0,de GER,LW,29-065,90,0,0,0,0,2,2,0,0,56,0,2,2,0.1,0.1,0.0,5,1,38,46,82.6,3,38,1,3,1,0,0,0,3,3,0,0,0,0,2,0,0,
1,6,Sven Ulreich,Bayern Munich,26.0,de GER,GK,36-045,45,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,14,14,100.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1,6,Thomas Müller,Bayern Munich,25.0,de GER,AM,35-004,23,0,1,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.2,4,3,6,8,75.0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,
1,6,Arbër Hoxha,Dinamo Zagreb,11.0,al ALB,LB,25-347,18,0,0,0,0,0,0,0,0,13,1,0,1,0.0,0.0,0.0,0,0,9,12,75.0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,
1,6,Arijan Ademi,Dinamo Zagreb,5.0,mk MKD,CM,33-111,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,6,Bruno Petković,Dinamo Zagreb,9.0,hr CRO,FW,30-001,90,1,0,0,0,1,1,0,0,40,2,0,0,0.2,0.2,0.0,0,0,24,32,75.0,3,22,0,0,0,0,1,2,0,0,1,0,0,0,3,6,2,75.0
1,6,Dario Špikić,Dinamo Zagreb,77.0,hr CRO,RB,25-179,18,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,0,4,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
1,6,Ivan Nevistić,Dinamo Zagreb,33.0,hr CRO,GK,26-048,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,27,39,69.2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0.0
1,6,Josip Mišić,Dinamo Zagreb,27.0,hr CRO,CM,30-081,90,0,1,0,0,0,0,0,0,47,3,1,5,0.0,0.0,0.3,1,1,31,38,81.6,1,21,1,0,0,0,1,0,0,0,3,0,1,0,2,0,0,
1,6,Kévin Théophile-Catherine,Dinamo Zagreb,28.0,fr FRA,CB,34-325,90,0,0,0,0,0,0,0,0,44,2,2,5,0.0,0.0,0.0,0,0,22,28,78.6,1,20,1,0,0,0,1,0,0,0,2,0,1,0,4,0,2,0.0
1,6,Luka Stojkovic,Dinamo Zagreb,7.0,hr CRO,CM,20-325,45,0,0,0,0,0,0,0,0,22,1,0,0,0.0,0.0,0.0,2,0,15,19,78.9,1,13,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
1,6,Marko Pjaca,Dinamo Zagreb,20.0,hr CRO,FW,29-134,60,0,1,0,0,2,1,0,0,14,1,0,0,0.1,0.1,0.2,2,1,8,9,88.9,1,11,2,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0.0
1,6,Marko Rog,Dinamo Zagreb,30.0,hr CRO,CM,29-060,45,0,0,0,0,0,0,0,0,18,1,0,2,0.0,0.0,0.0,0,0,10,13,76.9,0,5,1,2,2,0,1,1,0,0,0,0,0,0,5,0,1,0.0
1,6,Martin Baturina,Dinamo Zagreb,10.0,hr CRO,CM,21-214,77,0,0,0,0,0,0,0,0,31,1,1,1,0.0,0.0,0.0,0,0,23,25,92.0,2,25,2,2,0,0,0,2,0,0,1,0,0,0,7,0,1,0.0
1,6,Ronaël Pierre-Gabriel,Dinamo Zagreb,18.0,fr FRA,RB,26-096,72,0,0,0,0,0,0,0,0,25,1,1,2,0.0,0.0,0.1,2,1,13,17,76.5,3,10,2,2,2,0,1,0,0,2,1,0,1,0,4,0,0,
1,6,Samy Mmaee,Dinamo Zagreb,13.0,ma MAR,CB,28-009,90,0,0,0,0,0,0,0,0,49,0,5,0,0.0,0.0,0.0,0,0,33,40,82.5,1,34,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0
1,6,Sandro Kulenović,Dinamo Zagreb,17.0,hr CRO,FW,24-288,30,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,6,Stefan Ristovski,Dinamo Zagreb,22.0,mk MKD,CB,32-218,90,0,0,0,0,0,0,1,0,50,0,2,2,0.0,0.0,0.0,0,0,32,42,76.2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0
1,6,Takuya Ogiwara,Dinamo Zagreb,3.0,jp JPN,LB,24-299,72,1,0,0,0,1,1,0,0,33,4,1,0,0.3,0.3,0.0,1,1,15,20,75.0,0,16,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,
1,7,Charalambos Lykogiannis,Bologna,22.0,gr GRE,LB,30-332,77,0,0,0,0,1,1,0,0,53,2,0,0,0.0,0.0,0.0,3,0,39,47,83.0,8,25,0,2,1,0,0,0,1,6,1,0,0,0,4,1,0,100.0
1,7,Dan Ndoye,Bologna,11.0,ch SUI,LW,23-329,90,0,0,0,0,2,0,0,0,48,2,0,0,0.1,0.1,0.2,7,0,25,32,78.1,8,38,6,10,2,0,1,4,0,3,2,0,0,0,7,0,0,
1,7,Giovanni Fabbian,Bologna,80.0,it ITA,RM,21-248,77,0,0,0,0,2,2,0,0,16,0,0,1,0.5,0.5,0.0,1,0,7,10,70.0,0,7,0,2,0,0,2,1,0,1,0,0,0,0,2,0,1,0.0
1,7,Jhon Lucumí,Bologna,26.0,co COL,CB,26-084,90,0,0,0,0,1,0,0,0,98,5,1,1,0.1,0.1,0.0,1,0,80,87,92.0,6,69,1,0,0,0,1,1,0,0,5,0,0,0,7,5,1,83.3
1,7,Juan Miranda,Bologna,33.0,es ESP,LB,24-243,13,0,0,0,0,0,0,0,0,8,1,0,1,0.0,0.0,0.0,0,0,5,6,83.3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
1,7,Kacper Urbanski,Bologna,82.0,pl POL,RM,20-011,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,7,7,100.0,2,6,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,
1,7,Nikola Moro,Bologna,6.0,hr CRO,LM,26-190,64,0,0,0,0,2,0,0,0,32,0,0,0,0.1,0.1,0.5,3,0,17,27,63.0,4,12,0,0,0,0,3,0,0,3,0,0,0,0,2,1,0,100.0
1,7,Remo Freuler,Bologna,8.0,ch SUI,CM,32-156,90,0,0,0,0,0,0,0,0,51,3,3,0,0.0,0.0,0.0,0,0,39,42,92.9,3,35,1,0,0,0,1,0,0,0,2,0,0,0,1,2,0,100.0
1,7,Riccardo Orsolini,Bologna,7.0,it ITA,RW,27-238,64,0,0,0,0,3,0,0,0,41,2,0,1,0.1,0.1,0.0,4,0,19,32,59.4,5,27,3,1,0,0,0,2,0,3,2,0,0,0,8,1,1,50.0
1,7,Sam Beukema,Bologna,31.0,nl NED,CB,25-306,90,0,0,0,0,0,0,0,0,84,1,0,0,0.0,0.0,0.0,2,0,77,81,95.1,10,70,2,0,0,0,0,2,0,1,1,0,0,0,7,0,1,0.0
1,7,Samuel Iling-Junior,Bologna,14.0,eng ENG,RW,20-350,26,0,0,0,0,0,0,0,0,23,0,0,2,0.0,0.0,0.0,1,0,13,17,76.5,2,16,4,1,0,0,0,1,0,3,0,0,0,0,1,0,0,
1,7,Santiago Castro,Bologna,9.0,ar ARG,FW,19-355,64,0,0,0,0,3,1,1,0,17,0,0,0,0.2,0.2,0.2,4,0,7,12,58.3,1,8,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,100.0
1,7,Stefan Posch,Bologna,3.0,at AUT,RB,27-127,90,0,0,0,0,2,0,1,0,62,2,0,2,0.1,0.1,0.1,1,0,43,53,81.1,5,34,2,1,1,0,3,1,0,2,2,0,1,0,7,3,1,75.0
1,7,Thijs Dallinga,Bologna,24.0,nl NED,FW,24-046,26,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,7,Tommaso Pobega,Bologna,18.0,it ITA,LM,25-065,26,0,0,0,0,1,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,13,15,86.7,1,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0.0
1,7,Łukasz Skorupski,Bologna,1.0,pl POL,GK,33-136,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,24,28,85.7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,7,Artem Bondarenko,Shakhtar Donetsk,21.0,ua UKR,DM,24-028,78,0,0,0,0,1,0,0,0,41,2,0,1,0.0,0.0,0.0,0,0,32,36,88.9,4,18,2,0,0,0,2,2,0,0,2,0,0,0,5,0,2,0.0
1,7,Danylo Sikan,Shakhtar Donetsk,14.0,ua UKR,FW,23-155,34,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,50.0
1,7,Dmytro Kryskiv,Shakhtar Donetsk,8.0,ua UKR,"DM,AM",23-348,90,0,0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,0,0,48,52,92.3,5,25,0,0,0,0,1,2,0,2,0,0,0,0,4,0,1,0.0
1,7,Dmytro Riznyk,Shakhtar Donetsk,31.0,ua UKR,GK,25-232,90,0,0,0,0,0,0,0,0,74,0,0,0,0.0,0.0,0.0,0,0,52,72,72.2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
1,7,Eguinaldo,Shakhtar Donetsk,7.0,br BRA,"LW,FW",20-040,90,0,0,0,0,1,0,0,0,30,2,0,0,0.0,0.0,0.0,1,0,15,20,75.0,0,15,2,2,0,0,0,3,0,1,1,1,0,0,1,1,4,20.0
1,7,Heorhiy Sudakov,Shakhtar Donetsk,10.0,ua UKR,AM,22-017,78,0,0,0,1,0,0,0,0,53,0,1,3,0.8,0.0,0.0,1,0,35,45,77.8,6,39,1,2,0,0,0,3,0,2,0,0,0,0,3,0,1,0.0
1,7,Lassina Franck Traoré,Shakhtar Donetsk,2.0,bf BFA,FW,23-250,12,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,6,6,100.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0
1,7,Marlon Gomes,Shakhtar Donetsk,30.0,br BRA,DM,20-279,12,0,0,0,0,0,0,1,0,9,0,0,1,0.0,0.0,0.0,0,0,5,7,71.4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1,7,Mykola Matviyenko,Shakhtar Donetsk,22.0,ua UKR,CB,28-139,90,0,0,0,0,0,0,0,0,111,1,1,3,0.0,0.0,0.0,1,0,91,105,86.7,2,66,0,1,1,0,0,0,0,0,1,0,0,0,4,1,1,50.0
1,7,Newerton,Shakhtar Donetsk,39.0,br BRA,"LW,RW",19-107,56,0,0,0,0,1,0,0,0,25,1,1,0,0.0,0.0,0.0,0,0,11,16,68.8,1,20,1,6,2,0,2,1,1,1,1,0,0,0,7,0,1,0.0
1,7,Oleksandr Zubkov,Shakhtar Donetsk,11.0,ua UKR,RW,28-046,78,0,0,0,0,0,0,0,0,21,1,0,0,0.0,0.0,0.0,1,0,11,15,73.3,0,11,0,1,0,0,0,0,0,1,1,0,0,0,4,0,0,
1,7,Pedrinho,Shakhtar Donetsk,13.0,br BRA,LB,22-069,90,0,0,0,0,0,0,0,0,67,0,4,1,0.0,0.0,0.0,0,0,50,60,83.3,2,28,2,3,3,0,2,0,0,1,0,0,0,0,4,1,0,100.0
1,7,Taras Stepanenko,Shakhtar Donetsk,6.0,ua UKR,DM,35-041,12,0,0,0,0,0,0,1,0,7,1,0,0,0.0,0.0,0.0,1,0,5,6,83.3,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0.0
1,7,Valerii Bondar,Shakhtar Donetsk,5.0,ua UKR,CB,25-204,90,0,0,0,0,0,0,1,0,76,0,1,0,0.0,0.0,0.0,0,0,61,67,91.0,1,35,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,100.0
1,7,Vinicius Tobias,Shakhtar Donetsk,17.0,br BRA,RB,20-208,50,0,0,0,0,0,0,1,0,36,5,1,4,0.0,0.0,0.0,1,0,23,25,92.0,0,17,0,1,0,0,1,1,0,0,4,0,0,0,2,0,1,0.0
1,7,Yukhym Konoplia,Shakhtar Donetsk,26.0,ua UKR,RB,25-023,40,0,0,0,0,0,0,0,0,11,1,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1,8,Albion Rrahmani,Sparta Prague,10.0,xk KVX,FW,24-018,27,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.3,2,0,3,5,60.0,1,6,1,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0.0
1,8,Ermal Krasniqi,Sparta Prague,29.0,xk KVX,RW,26-011,19,0,0,0,0,1,0,0,0,7,0,0,0,0.5,0.5,0.0,1,0,2,4,50.0,0,6,0,2,1,0,1,1,0,0,0,0,0,0,2,0,0,
1,8,Filip Panák,Sparta Prague,27.0,cz CZE,CB,28-321,90,0,1,0,0,0,0,0,0,37,1,1,1,0.0,0.0,0.2,2,1,23,31,74.2,2,18,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,50.0
1,8,Jaroslav Zelený,Sparta Prague,30.0,cz CZE,CB,32-029,90,0,0,0,0,0,0,0,0,50,1,1,0,0.0,0.0,0.0,0,0,37,43,86.0,2,27,1,3,0,0,2,2,0,0,1,0,0,0,4,0,0,
1,8,Kaan Kairinen,Sparta Prague,6.0,fi FIN,CM,25-271,90,1,0,0,0,1,1,0,0,40,0,1,0,0.4,0.4,0.0,0,0,24,32,75.0,4,22,0,1,0,0,1,0,0,2,0,0,0,0,8,1,0,100.0
1,8,Lukáš Haraslín,Sparta Prague,22.0,sk SVK,LW,28-115,71,0,0,0,0,5,2,0,0,25,2,2,0,0.2,0.2,0.0,3,1,11,17,64.7,1,17,2,1,0,0,2,3,0,2,2,0,0,0,5,0,0,
1,8,Lukáš Sadílek,Sparta Prague,18.0,cz CZE,CM,28-118,7,0,0,0,0,0,0,0,0,5,0,1,0,0.0,0.0,0.0,0,0,2,4,50.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,8,Martin Vitík,Sparta Prague,41.0,cz CZE,CB,21-241,90,0,0,0,0,0,0,1,0,25,3,0,1,0.0,0.0,0.0,0,0,8,13,61.5,1,10,0,3,1,0,1,0,0,0,2,0,0,0,1,0,1,0.0
1,8,Matěj Ryneš,Sparta Prague,32.0,cz CZE,LM,23-111,20,0,0,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,1,0,5,6,83.3,1,5,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,
1,8,Peter Vindahl Jensen,Sparta Prague,1.0,dk DEN,GK,26-215,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,13,30,43.3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
1,8,Qazim Laçi,Sparta Prague,20.0,al ALB,CM,28-243,83,1,0,0,0,1,1,0,0,34,3,2,5,0.7,0.7,0.0,2,2,13,18,72.2,4,17,2,4,3,0,2,0,0,0,2,0,0,0,4,0,1,0.0
1,8,Tomáš Wiesner,Sparta Prague,28.0,cz CZE,LM,27-063,70,0,0,0,0,0,0,0,0,34,2,1,1,0.0,0.0,0.0,0,0,16,23,69.6,2,19,0,3,0,0,1,0,0,0,0,0,0,0,3,1,1,50.0
1,8,Veljko Birmančević,Sparta Prague,14.0,rs SRB,"RW,LW",26-197,90,0,0,0,0,1,1,0,0,40,3,1,4,0.3,0.3,0.0,3,0,13,24,54.2,4,18,1,4,1,0,0,1,1,3,3,0,0,0,4,3,0,100.0
1,8,Victor Olatunji,Sparta Prague,7.0,ng NGA,FW,25-013,63,1,1,0,0,2,1,0,0,12,0,0,0,0.5,0.5,0.7,0,0,3,5,60.0,0,11,0,3,1,0,1,3,0,0,0,0,0,0,3,1,2,33.3
1,8,Ángelo Preciado,Sparta Prague,17.0,ec ECU,RM,26-213,90,0,0,0,0,0,0,0,0,43,2,0,2,0.0,0.0,0.4,2,0,15,32,46.9,0,22,3,2,1,0,0,1,0,2,0,0,0,0,6,0,0,
1,8,Adam Daghim,Red Bull Salzburg,28.0,dk DEN,RW,18-356,34,0,0,0,0,1,0,0,0,16,0,2,1,0.1,0.1,0.0,0,0,6,8,75.0,1,11,2,6,3,0,1,0,0,1,0,0,0,0,1,0,0,
1,8,Amar Dedić,Red Bull Salzburg,70.0,ba BIH,"RB,LB",22-031,90,0,0,0,0,2,1,0,0,83,3,0,1,0.0,0.0,0.0,0,0,61,71,85.9,3,58,5,3,3,0,1,0,0,0,3,0,0,0,7,0,0,
1,8,Bobby Clark,Red Bull Salzburg,10.0,eng ENG,LM,19-224,65,0,0,0,0,1,0,0,0,58,4,0,1,0.1,0.1,0.0,2,0,46,48,95.8,3,43,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,
1,8,Hendry Blank,Red Bull Salzburg,4.0,de GER,CB,20-028,90,0,0,0,0,0,0,0,0,84,2,0,0,0.0,0.0,0.0,0,0,69,76,90.8,6,64,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0
1,8,Janis Blaswich,Red Bull Salzburg,1.0,de GER,GK,33-139,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,30,43,69.8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
1,8,John Mellberg,Red Bull Salzburg,36.0,se SWE,LB,18-050,45,0,0,0,0,0,0,0,0,36,2,0,0,0.0,0.0,0.0,1,0,29,33,87.9,1,30,3,2,2,0,2,0,0,1,2,0,0,0,4,0,1,0.0
1,8,Kamil Piątkowski,Red Bull Salzburg,91.0,pl POL,CB,24-089,90,0,0,0,0,1,0,1,0,96,3,1,0,0.0,0.0,0.0,1,0,75,79,94.9,5,63,0,0,0,0,1,1,1,0,2,0,0,0,2,2,1,66.7
1,8,Karim Konaté,Red Bull Salzburg,19.0,ci CIV,"FW,LM",20-181,34,0,0,0,0,1,0,0,0,17,0,0,1,0.0,0.0,0.0,0,0,6,9,66.7,0,14,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,100.0
1,8,Lucas Gourna-Douath,Red Bull Salzburg,27.0,fr FRA,"LM,CM",21-044,25,0,0,0,0,0,0,1,0,26,2,0,1,0.0,0.0,0.0,0,0,21,22,95.5,2,16,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
1,8,Mamady Diambou,Red Bull Salzburg,15.0,ml MLI,"RB,LB",21-312,45,0,0,0,0,0,0,0,0,42,2,0,1,0.0,0.0,0.0,2,0,29,35,82.9,2,25,1,0,0,0,3,2,0,0,1,0,0,0,2,1,0,100.0
1,8,Moussa Kounfolo Yeo,Red Bull Salzburg,49.0,ml MLI,FW,20-109,56,0,0,0,0,1,0,0,0,31,1,0,0,0.0,0.0,0.0,2,0,21,24,87.5,1,22,0,2,0,0,1,0,1,0,1,0,0,0,2,1,1,50.0
1,8,Nene Dorgeles,Red Bull Salzburg,45.0,ml MLI,RW,21-270,56,0,0,0,0,1,0,0,0,34,1,0,1,0.0,0.0,0.0,1,0,22,27,81.5,4,29,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,
1,8,Nicolás Capaldo,Red Bull Salzburg,7.0,ar ARG,RM,27-004,90,0,0,0,0,0,0,0,0,52,2,1,3,0.0,0.0,0.1,2,0,36,45,80.0,3,42,3,0,0,0,1,1,0,0,2,0,0,0,3,1,2,33.3
1,8,Oscar Gloukh,Red Bull Salzburg,30.0,il ISR,LW,20-170,90,0,0,0,0,2,0,0,0,74,0,0,0,0.1,0.1,0.0,3,0,57,68,83.8,10,67,10,6,4,0,0,1,0,2,0,0,0,0,5,0,0,
1,8,Petar Ratkov,Red Bull Salzburg,21.0,rs SRB,"CM,FW",21-031,8,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1,8,Stefan Bajcetic,Red Bull Salzburg,8.0,es ESP,CM,19-332,82,0,0,0,0,1,0,0,0,89,2,0,1,0.0,0.0,0.0,3,0,68,78,87.2,7,73,1,4,2,0,1,3,0,1,0,0,0,0,6,0,2,0.0
1,9,Adam Idah,Celtic,9.0,ie IRL,FW,23-220,13,1,0,0,0,1,1,0,0,3,0,0,0,0.3,0.3,0.0,0,0,1,1,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1,9,Alistair Johnston,Celtic,2.0,ca CAN,RB,25-346,76,0,0,0,0,0,0,1,0,78,0,1,1,0.0,0.0,0.1,6,2,58,73,79.5,7,43,3,0,0,0,1,3,0,4,0,1,0,0,2,3,0,100.0
1,9,Anthony Ralston,Celtic,56.0,sct SCO,RB,25-307,14,0,0,0,0,0,0,0,0,15,2,0,2,0.0,0.0,0.0,0,0,6,9,66.7,0,8,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,
1,9,Arne Engels,Celtic,27.0,be BEL,RM,21-010,90,1,1,1,1,3,2,0,0,70,6,0,2,0.9,0.2,0.3,6,2,48,58,82.8,9,34,0,1,0,0,1,3,0,7,4,0,0,0,6,0,1,0.0
1,9,Auston Trusty,Celtic,6.0,us USA,CB,26-037,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,9,Callum McGregor,Celtic,42.0,sct SCO,CM,31-096,90,0,0,0,0,1,1,0,0,76,1,3,0,0.0,0.0,0.0,1,0,64,69,92.8,7,46,1,0,0,0,3,0,0,2,0,0,0,0,4,0,0,
1,9,Cameron Carter-Vickers,Celtic,20.0,us USA,CB,26-262,84,0,0,0,0,0,0,1,0,114,4,0,0,0.0,0.0,0.0,1,1,102,107,95.3,3,80,1,0,0,0,1,0,0,0,3,0,0,0,6,0,0,
1,9,Daizen Maeda,Celtic,38.0,jp JPN,LW,26-334,90,1,0,0,0,4,2,0,0,39,4,1,2,0.7,0.7,0.0,1,0,18,23,78.3,2,26,2,0,0,0,3,0,1,1,1,0,0,0,2,0,0,
1,9,Greg Taylor,Celtic,3.0,sct SCO,LB,26-318,90,0,0,0,0,0,0,0,0,64,2,2,0,0.0,0.0,0.1,4,0,45,55,81.8,4,25,1,0,0,0,2,0,0,3,0,0,0,0,4,1,2,33.3
1,9,James Forrest,Celtic,49.0,sct SCO,RW,33-073,20,0,1,0,0,1,0,0,0,16,3,0,0,0.0,0.0,0.3,1,1,7,11,63.6,1,11,2,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0.0
1,9,Kasper Schmeichel,Celtic,1.0,dk DEN,GK,37-318,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,27,29,93.1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
1,9,Kyogo Furuhashi,Celtic,8.0,jp JPN,FW,29-242,77,1,0,0,0,4,3,0,0,13,0,0,0,1.6,1.6,0.0,1,1,3,6,50.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,9,Liam Scales,Celtic,5.0,ie IRL,CB,26-041,90,1,0,0,0,1,1,0,0,108,5,0,1,0.2,0.2,0.0,1,1,87,93,93.5,12,65,2,0,0,0,0,0,0,0,3,0,0,0,3,4,2,66.7
1,9,Nicolas-Gerrit Kühn,Celtic,10.0,de GER,RW,24-261,70,0,1,0,0,0,0,0,0,39,4,1,2,0.0,0.0,1.3,4,1,23,32,71.9,5,26,4,4,2,0,2,1,0,0,3,0,0,0,5,0,0,
1,9,Paulo Bernardo,Celtic,28.0,pt POR,LM,22-238,14,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,1,0,2,3,66.7,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,
1,9,Reo Hatate,Celtic,41.0,jp JPN,LM,26-302,76,0,1,0,0,0,0,0,0,56,0,0,0,0.0,0.0,0.7,3,1,40,53,75.5,6,39,3,1,0,0,0,0,0,4,0,0,0,0,6,0,0,
1,9,Artur Gajdoš,Slovan Bratislava,26.0,sk SVK,DM,20-242,6,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,7,8,87.5,1,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,
1,9,César Blackman,Slovan Bratislava,28.0,pa PAN,RB,26-169,90,0,0,0,0,0,0,0,0,47,2,2,1,0.0,0.0,0.0,0,0,33,39,84.6,2,24,1,3,0,0,0,2,0,3,1,0,0,0,1,0,1,0.0
1,9,Danylo Ihnatenko,Slovan Bratislava,77.0,ua UKR,DM,27-189,75,0,0,0,0,0,0,0,0,39,2,0,1,0.0,0.0,0.0,0,0,22,31,71.0,1,17,0,1,0,0,1,0,0,0,2,0,1,0,6,0,1,0.0
1,9,Dominik Takáč,Slovan Bratislava,71.0,sk SVK,GK,25-250,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,16,24,66.7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,9,Dávid Strelec,Slovan Bratislava,13.0,sk SVK,FW,23-167,84,0,0,0,0,2,0,0,0,25,1,0,0,0.2,0.2,0.2,2,0,16,18,88.9,1,16,1,3,1,0,0,1,0,0,1,0,0,0,0,3,1,75.0
1,9,Guram Kashia,Slovan Bratislava,4.0,ge GEO,CB,37-076,90,0,0,0,0,0,0,0,0,46,1,3,3,0.0,0.0,0.0,1,0,25,33,75.8,2,29,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,
1,9,Idjessi Metsoko,Slovan Bratislava,93.0,fr FRA,FW,22-188,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1,9,Juraj Kucka,Slovan Bratislava,33.0,sk SVK,DM,37-205,84,0,0,0,0,1,1,0,0,43,2,5,1,0.0,0.0,0.0,3,0,23,30,76.7,3,24,0,2,2,0,0,2,0,0,1,0,0,0,4,0,0,
1,9,Kenan Bajrić,Slovan Bratislava,12.0,si SVN,CB,29-273,90,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.0,0,0,37,39,94.9,4,30,0,0,0,0,1,1,0,0,1,0,0,0,3,0,1,0.0
1,9,Kevin Wimmer,Slovan Bratislava,6.0,at AUT,LB,31-308,90,1,0,0,0,1,1,1,0,70,0,2,2,0.1,0.1,0.0,1,0,34,48,70.8,3,37,0,3,0,0,1,2,0,0,0,0,0,0,3,0,0,
